@relation play_store_comments
@attribute ps_class {mauvais, neutre, bien}
@attribute text String
@data
mauvais, ' pub et ergonomie trop de pub , impossible de syncho  un video  en tache de fond , enregistrement , ... dater non inclure pour le abonné Orange . le PDG de Orange ne vendre jamais ce boite : -/  '
mauvais, ' pub envahissant tout être dans le titre je remettre du étoile quand il avoir dégager le bandeau en bas et remettre le tri du vidéo par date ou pertinence et durée '
bien, ' ce application être génial ! Grace  avoir Dailymotion  je pouvoir regarder tout mon série préféré ! '
mauvais, ' vraiment mauvais application avec plein de bug  il accuser un grand retard sur YouTube  '
bien, ' Boff  un peu comme YouTube  quoi mais intéresser alors je vouloir bien mettre @card@ *  '
mauvais, ' trop de pub Ca  avoir pouvoir être bien comme appli  , mais beaucoup trop de pub et trop longue . sans parler de un bug  dès le 2e utilisation . je retourner sur youtube  '
bien, ' excellent pas autant de contenu que YouTube  et pas de fonction " Remote  " mais rester excellent ! '
mauvais, ' nul ce être quoi ce vieu  slogan \' \' meilleur application \' \' mon cul . que du pub beaucoup trop longue et tout le temps . pitoyable . '
mauvais, ' ne faire pas le mise à jour ! ! Dailymotion  ne le dire pas dans ce " nouveauté " , ce mise à jour vous rajouter de le publicité Non-Stop  , je avoir le impression de avoir un jeu bourrer de pub '
mauvais, ' pub vous être vraiment obliger de rajouter un bannière de pub ? le pub sur le vidéo ne suffire pas ? '
bien, ' oui super meilleur réception mettre à jour régulièrement ce être mieux diminution de problème beaucoup publicité pop pop screen  annoncer de jeu vidéo depuis le @card@ novembre '
mauvais, ' pub , pub , pub ... il y avoir beaucoup trop de publicité impossible avoir passer . trop envahir . dommage . '
bien, ' bien avoir part beaucoup de pub enfin nul nai  parfait meme  pas moi '
mauvais, ' pub en trop . trop de pub même en bas du lecteur pendant un vidéo mais deux étoile pour le fonction synchronisation de vidéo '
mauvais, ' trop de pub taire le appli  incroyable changement ! ! ! un application top devenir un usine à pub dommage . de pas de pub on passer à @card@ sorte de pub différent . un qui apparaître en plein écran . le autre en bas de le écran en permanence . et le dernier avant le vidéo qui être parfois plus longue en chargement et longueur que le vidéo que le on souhaiter voir ... alors avant le vidéo je vouloir bien mais que on pouvoir la|le passer comme sur YouTube  . par contre celui en bas de le application être à retirer . '
bien, ' un tres  bon résumer de l  actu  et du monde de le vidéo sur smart très bon pour le vidéo '
neutre, ' trop de pub , taire le plateforme  ! je vous enlever @card@ étoile , dont @card@ : pour votre pub incessant de @card@ second|seconde alors que avoir vouloir visionner un vidéo de le même durer voir plus petit ... et cela devenir inadmissible être chiant ! et le 2émes  : pour le non visionnage  sur le téléphone portable de certain vidéo officiel ! '
neutre, ' trop de pub pub avant et après le vidéo ! ! ! bientôt il y avoir de le pub au milieu de le vidéo . Domage  . '
bien, ' très très bon application ne hésiter surtout pas à le télécharger  '
mauvais, ' rien ne marche en plus il y avoir trop de pub '
neutre, ' pub de merde trop soulente  le pub du coup je mais pouvoir de vidéo alors je mettre mettre vidéo sur YouTube  '
mauvais, ' nul ! ! le live ne fonctionner pas mais étrangement je voir très bien le publicité '
neutre, ' trop de pub bon appli  qui marcher bien mais le pub trop longue avant le vidéo gâcher le plaisir '
mauvais, ' lenteur le videos  mettre un temps fou pour s  \' ouvrir meme  en wifi  '
neutre, ' je aimer bien ce apli  mais du foi|fois cela me soule  '
bien, ' actualité et plus ... très bon pour se tenir au courant de le actualité . '
mauvais, ' pub trop de pub et e  plus elle être longue . dommage '
mauvais, ' le pub verrouiller pour visionner de petit vidéo de @card@ second|seconde il falloir supporter un publicité de @card@ à @card@ second|seconde sans pouvoir la fermer en @card@ second|seconde comme sur Youtube  . le Français toujours fort pour compliquer un truc qui devoir être simple . Désinstallé  . '
mauvais, ' pénible ! ! ! ! ! ! ! alors ... . . si nous ne sommer|être pas content à cause de tout ce pub alors desactivons  tout ce application de notre téléphone . le union faire le force '
bien, ' rien à dire L \' appli  être stable et rapide , impossible de lui mettre moins de @card@ étoile et pourtant je ne aimer pas particulièrement dailymotion  sur mon PC . '
mauvais, ' tellement de chose à régler ... le pub en bannière être horrible , déjà que regarder un vidéo sur un smartphone  ne être pas le plus agréable , si en plus on ne pouvoir pas avoir un vrai plein ecran  . impossible de se abonner/désabonner  . impossible de régler le qualité par défaut ( il me mettre en @card@ en auto alors que je lire parfaitement sans coupure en @card@ ) . du foi|fois le image se figer , mais le vidéo continuer avec le son . je préférer ne plus regarder le vidéo du personne que je suivre|être que de batailler avec ce appli  ... '
mauvais, ' trop de pub trop de pub simplement , pire que le plupart du jeu gratuit , aucun chance de faire un recherche sans avoir un pub '
neutre, ' attention avoir le pub moins convivial que YouTube  , mais made in France ... ; ) '
bien, ' très bien ce être vrai que il y avoir du pub mais contrairement à you  tuber votre application fonctionner parfaitement sans bug  merci beaucoup '
bien, ' un vrai + pratique , simple , fiable et complet . ce applis  apporter un plus à le expérience Darty  . merci '
bien, ' pas mal très bon suivre du achat en ligne ou magasin avec le caractéristique du produit mais manquer un infos  primordial , le facture correspondant à ce achat ... '
mauvais, ' avoir voir un notation plus tard juste le temps de la|le essayer|essayer '
bien, ' super DARTY  y avoir rien à dire je aimer beaucoup '
bien, ' efficace tout être dans le titre '
mauvais, ' un peu bof '
bien, ' trop bien '
bien, ' on y trouver tout au meilleur prix et service comprendre '
mauvais, ' je ne savoir pas si je pouvoir me acheter quelque chose un jour voir le prix ! ce être horriblement cher ! ! '
mauvais, ' bien mais ! ! ! le option filtrer ne marcher toujours pas même avec le nouveau mise à jour ! pour le reste je aimer le avis client et aussi le détail sur le article . '
mauvais, ' super enfin un appli  sur Android  . 4etoiles  car manquer un peu de optimisation . mais meilleur que celui sous windows  @card@ '
bien, ' premiere  impression je venir avoir peine de me joindre tout je me permettre que le debut  augurer de beau dans le avenir . '
bien, ' Darty  ce être le top je avoir voir un commentaire chez darty  ce être cher moi je répondre client darty  depuis du année et je dire merci pour leur service '
mauvais, ' nul trop chere  produit similaire sur cdiscount  beaucoup moins cher ! ! ! ! ! ! ! ! ! ! ! ! ! ! '
mauvais, ' ne fonctionner pas nul '
bien, ' parfaire '
bien, ' pratiquer '
bien, ' tres  pratique pour viualiser  le tarif et le être stock '
mauvais, ' application bâcler et non finir ! ! ! cela plante tout le minute , impossible de chercher un produit convenablement . cela devenir vraiment lassant et ne me donner pas envie de commander chez Darty  . vous ne être pas seul sur le marché . votre concurrent sembler plus serieux  en avoir un application qui fonctionner ! ! ! '
mauvais, ' plantage intempestif valoir mieux passer par Internet que utiliser ce appli  qui planter à tout aller ... '
mauvais, ' inutile , connexion impossible impossible de se connecter depuis @card@ jour au moins , donc le suivi deq  commander ne être même pas possible facilement , dommage . '
mauvais, ' ne mériter même pas un étoile planter tout le temps . passer votre chemin et aller directement sur le site si vous vouloir passer commande . '
bien, ' cool cool '
mauvais, ' pourri du qu\' on ouvrer|ouvrir un produit le application se fermer . mieux valoir aller sur le site que le application . à revoir . '
mauvais, ' plantage sur plantage fonctionner si vous ne faire pas de filtre , mais avec un ou deux filtre planter à tout le coup . modèle téléphoner Note  @card@ . '
bien, ' très bon appli  facile avoir prendre en main , pas de problème avoir signaler . je aller beaucoup plus vite que sur le site web  avoir trouver ce que je chercher . '
mauvais, ' trop de crash avoir le moindre consultation de détail produire ou de tentative de visualisation de photo de produit , le appli  plante , insupportable '
bien, ' super appli  je venir de passer un commande en quelque clic avec reprise du matériel et heure du rdv  de le livraison . '
bien, ' bon application on pouvoir voir tout le catologue  mais ce être mieux en magazin  on ne avoir du technicien à notre porté '
bien, ' J  adorer mais ... un seul hic le liste du magasin pour retrait marchandise n  être pas à jour . '
bien, ' parfait pour moi xperia  Z  super appli  jamais avoir de problème '
mauvais, ' marche pas après installation pas de identification possible . pendant le sélection de article exclusivement internet  plantage de le application . . le téléchargement  du article et particulièrement long . . bref le site web  être plus pratique '
bien, ' très bon application très bien pour faire du recherche sur le cite.  . '
mauvais, ' bof il me être impossible de accéder avoir mon panier un foi|fois sur deux . et lorsque je y avoir accès il manquer le moitié du objet . ce être quand même dommage pour un site marchand de ne pouvoir effectuer de commande . '
mauvais, ' App  qui planter à chaque foi|fois '
bien, ' mieux que le site web  très bon app  , permettre de consulter le disponibilité du produit . '
bien, ' parfait plutôt très bien penser . on trouver facilement ce que le on rechercher ... manquer juste le possibilité de partager via sms  un produit intéressant : il falloir mériter le 5eme  étoiler ?  '
bien, ' pratique Darty  beaucoup de service et si je avoir besoin d  un truc jpasse  le prendre '
bien, ' beau appli  bien faire simple et intuitif mais pourquoi diable ne conserver vous pas le connexion ? ce être vraiment chi.  . t.  '
bien, ' bon MAJ  dernier mise à jour rapide et bon intégration du service Bouton  simple et fonctionnel ! '
neutre, ' Interessant  je trouver ce application sympathique , utile . ce que je trouver dommage ce être que on nous expliquer pas bien le difference  entre deux mot que on traduire de le meme  facon  . par exemple pour le addition , avoir bill et avoir addition ... '
bien, ' cool cool '
bien, ' cool cool application '
bien, ' excellent cool cool '
