@relation play_store_comments
@attribute class {mauvais, neutre, bien}
@attribute text String
@data
mauvais, ': Mise à jour Commentaire : Je viens d\' installer la nouvelle mise à jour et quand j\' ouvre l\' application je me retrouve sur le fil d\' actualité vide et ça ne charge pas puis au bout d\' un moment mon appareil me dit que Facebook ne répond pas ! '
bien, ': Cristiano el chantara Ronaldo Commentaire : Oui c\' est formidable cette nouv mise a jour et je crois avoir entendu qu \' la prochaine mise a jour sera avec la 3D c\' est genial , non ? '
neutre, ': Ça avance ; - ) Commentaire : Bien mais on ne peut pas selectioner les actualités les plus récentes sur sa page d\' accueil '
bien, ': Super Commentaire : Très bien pour calculer ses calories , pour les plats il suffit de calculer ce que l\' on met dedans et de retrouver les aliments un a un . On peu ensuite ajouter le plat dans enregistrement et mettre le nombre de grammes mangé . Les codes barres ne donnent pas toujours les bons aliments mais tout de même fiable , sachant qu\' un certain produit peu donner une autre marque mais c\' est le même produit . Ex pour pâte à tartiner . Sachant que si on ne trouve pas un aliment on peut l\' ajouter . Super application . '
bien, ': Vraiment très pratique ! Commentaire : M\' a aidé à perdre du poids . Je la conseille vivement . '
bien, ': Bonne appli Commentaire : Très simple d\' utilisation , on peut mettre à jour la base '
bien, ': Super appli depuis la mise à jour récente . Commentaire : Quelques améliorations à faire : pouvoir entrer le poids des jours précédents à n\' importe quel moment . Pouvoir entrer des données sur un plat fait maison '
bien, ': Très bien Commentaire : J\' ai essayé plusieurs appli pour calculer les calories et celle -ci est de loin la meilleure avec une échelle de mesure adaptée au standard européen et un large choix de produits français . J\' ai mis 4 étoiles seulement pour suggérer quelques améliorations : l\' interface pourrait être améliorée pour plus de lisibilité ( prendre exemple sur celle de My Diet Diary que je trouve pas mal ) , pouvoir calculer ses apports en vitamines ( C , B , D , E , K ... ) en minéraux ( calcium , magnésium , fer ... ) et en oméga 3 , 6 , etc . '
neutre, ': Problème de sauvegarde Commentaire : Sur mon galaxy s4 les sauvegardes disparaissent . Une mise à jour de l\' application s\' impose . '
mauvais, ': Manque de produits par apport à avant Commentaire : La mise à jour est mauvaise beaucoup de produits on disparu je n\' arrive même pu à mettre les aliments que je mange déçu '
bien, ': J\' adore ! ! Commentaire : J\' aime tout dans cette application ! Le barre code est un vrai plus et pouvoir enregistrer des aliments non existants est très pratique . Moins évident de calculer sois même les calories d\' un plat cuisiné maison . . . la possibilité d\' un look un peu plus girly aurait un côté plus attrayant . Super application merci beaucoup ! '
bien, ': Commentaire : Mon compagnon pour conserver la forme depuis 2 ans. . impossible de me passer de cette application . '
bien, ': Super Commentaire : Mise à jour géniale '
neutre, ': Pouvoir ajouter plus que 4repas pas jours Commentaire : On ne peux pas écrire plus que 4repas par jour . '
mauvais, ': Nulle Commentaire : Vraiment incomplète , il manque beaucoup trop d\' aliments , et le code barre c n\' importe quoi sa confond tout sa correspond pas au bon code barre . Je desinstalle '
bien, ': Utile Pratique Commentaire : On en deviendrai presque accro , c\' est super pratique , prise en main simple et intuitive , de multiples façons de trouver ce que l\' on cherche . De plus , rapide , ce qui ne gâche rien . Je recommande +++ De plus il y a une synchro immédiate avec le site web : je note qqch sur le site , c\' est repris sur mon smartphone , et inversement . '
bien, ': Pratique Commentaire : Détaillée , complet . '
neutre, ': Commentaire : Mais ne me convient pas ! '
neutre, ': Code barre malade Commentaire : L\' utilisation du code barre fait planter l\' application . '
mauvais, ': Commentaire : Cette application sert a rien '
bien, ': Commentaire : Parfait '
bien, ': Commentaire : Canon ! ! '
bien, ': Commentaire : Très utile pour un suivi au jour le jour . En espérant que la liste des aliments s\' agrandisse encore et encore afin d\' être au plus près de la réalité '
bien, ': Tous les jours Commentaire : J\' utilise cette app tous les jours . Tres bien et sa aide a controler ses aliments . Petite demande serais de pouvoir creer ses repas avc les portions comme certaine appli . Sans que tous les ingredients se remette a chaque fois . Sinon app géniale '
bien, ': Excellent Commentaire : Super application avec un " catalogue " d\' aliments vraiment complet ou comment surveiller son alimentation en toute simplicité . La meilleure application du genre . Merci . '
neutre, ': Calcul d\' un plat Commentaire : Bien cette appli mais c\' est dommage il n\' y a pas la possibilité de calculer les calories total d\' un plat . Par exemple un gâteau fait maison '
mauvais, ': ne s\' améliore jamais Commentaire : Ils demandent des avis mais n\' en tiennent pas compte . La base de données est vraiment bien , mais pas de proportions g/l/p sur un repas , pas d\' objectifs , sauf pour les calories , et journalières seulement , pas de gestion de progression . Non . vraiment rien . je suis passé à myfitnesspal , même si la base est moins bonne . '
bien, ': Commentaire:19kg de perdu en 6 mois grâce à cette appli , Merci '
bien, ': -25kg en un an Commentaire : Tout est dit dans le titre '
bien, ': Commentaire : Bien fait . Pratique '
bien, ': Excellent Commentaire : Excellente application '
bien, ': Commentaire : Génial rien à dire '
bien, ': Commentaire : Le seul bemol c qu\' on ne peu pas effacer la liste d\' aliments choisis '
neutre, ': Commentaire : A bien marché 1 journée , puis le journal des exercices ne fonctionne plus . Je n\' arrive pas non plus à synchroniser le téléphone avec ma tablette '
bien, ': J\' ai perdu 5 kilos ! ! ! ! Commentaire : Grace a cette application , j\' ai réussi à contrôle mon poids et j\' ai pu donc aisément perdre du poids . '
bien, ': Commentaire : Je prend le temps d\' écrire tout se que je mange dans mon programme , ça m\' évite les grignotages inutiles : p ça marche vraiment bien ! '
bien, ': Bon progrmme Commentaire : L\' ergonomie est mieux avec la dernière version Toutefois la sauvegarde d\' un déjeuner ou d\' un dîner ne fonctionne toujours pas c\' est toujours les éléments du breakfirst qui sont pris en compte . Pour info j\' ai quand même perdu toutes les données au bout de 3 mois d\' utilisation . '
bien, ': Super appli Commentaire : Très simple à utiliser et très complète . On attend la nouvelle mise à jour pour Android qui a eu lieu pour Iphone voici quelques jours . '
bien, ': Génial : D Commentaire : Je l\' utilise depuis 3mois et ne m\' en lasse pas ! '
bien, ': Commentaire : Simple et efficace . Il te dit combien de calories tu peux manger suivant ton poids et ton activité '
bien, ': Parfait ! Commentaire : Une très bonne appli pour ceux qui surveillent un peu ce qu\' ils mangent . C\' est en français , enfin ! Il y a une base de données intéressante que tous les utilisateurs peuvent compléter . Vraiment , cette appli est super ! '
bien, ': Bonne application Commentaire : Très pratique pour suivre sa progression . Permet de prendre conscience de ce que l on mange dans une journée . '
bien, ': FatSecret +++ pour les diabètiques Commentaire : Diabétique de type 2 sous insuline depuis 6 mois , j\' ai recherché un programme qui me permettrait à la fois de calculer rapidement les glucides de chaque repas et de perdre du poids . J\' ai au début testé tous les programmes spécifiques pour diabétiques , mais seul FatSecret m\' a apporté toutes les données nécessaires par rapport à mes objectifs . J\' ai ainsi pu parfaitement équilibrer mon diabète mais en plus perdre 6 kilos en 6 mois alors que l\' insuline a tendance à faire grossir . Un grand merci à Fatsecret . '
neutre, ': Pas mal mais ... Commentaire : Il me semble que l\' application est gourmande en énergie sur mon nexus 4 ... Pourrait disparaître d\' ici la fin de semaine ... '
bien, ': Nickel Commentaire : Très pratique . '
bien, ': Je like Commentaire : Je like à recommander . '
bien, ': Excellent ! Commentaire : Fait le travail sans accroc . Parfait ! '
bien, ': Très bien Commentaire : Déjà très bien et très complet en version gratuite , des possibilités de personnalisation ( pack d\' icônes ) et des options intéressantes '
bien, ': Commentaire : marche bien et discret . '
bien, ': Commentaire : Awesome '
neutre, ': Awesome Commentaire : Would be good if we could also use the power toggle in the lock screen . Beside that I live this app '
bien, ': Pratique Commentaire : Top fonctionnel '
neutre, ': Commentaire : Bien '
bien, ': Commentaire : Awesome '
bien, ': Sympa Commentaire : Application full grace à Appgratis ( certains doivent apprendre a lire pour debloquer la version premium ) . '
bien, ': Excellent Commentaire : C\' est peut-être la meilleure dans son genre . C\' est joli , ergonomique et très personnalisable . Et j\' ai pris la version complète pour profiter de toutes les fonctions . Mais j\' ai tout de même trouvé un défaut : on peut appliquer nos packs d\' icônes mais le masquage des icônes qui ne sont pas fait dans le pack n\' apparaissent pas , on a des croix à la place ( j\' espère m\' être fait comprendre ) . C\' est bien gênant puisque du coup on ne peut pas appliquer nos packs d\' icônes : -( , dommage . '
bien, ': One of the best app Commentaire : One of my favourite app on Android '
bien, ': Indispensable Commentaire : Très bonne application , on devrait l\' intégré de base sur un smart phone . '
bien, ': J\' adore Commentaire : La nouvelle version est géniale '
bien, ': Exellent Commentaire : Superbe apli facile et pratique ! '
bien, ': Commentaire : Manque une traduction en français '
bien, ': Glovebox ! Commentaire : The best side launcher on the Play Store , very useful , fluid and customisable . Amazing new UI and memory optimisation . '
bien, ': Super pratique Commentaire : Et bien réussi , outil indispensable à utiliser sans modération '
bien, ': Very Useful . Please add enable/disable shortcut Commentaire : Hi , I really like the simplicity and good response of this app . I would like to ask for a shortcut in order to activate or disable the side bar . This way I can do it straight from my home page . Keep the good work ! '
bien, ': Indispensable ! Commentaire : Depuis mon passage sous Android , j\' utilise Glovebox qui est certainement l\' utilitaire le plus utile de tous ! '
bien, ': Excellent ! Commentaire : Très belle application , discrète , simple à paramétrer et ne consomme pas trop de batterie . ***** If you need some help to translate it into french , please contact me . '
bien, ': Génial ! Commentaire : Très bonne application ! Je pense qu\' elle va devenir indispensable ! Pour le problème de clavier , il faut régler l\' application pour n\' activer la barre qu\' en haut ! Peut être disponible qu\' en version Premium ? ! ? Après la mise a jour , les raccourcis ne bug plus . Pour mon utilisation c\' est top ! Merci ! Peut être est -il possible de faire deux/quatre barres ? Une a droite et une a gauche ( haut/bas ) permettant de mettre nos jeux en haut a droite , le social en bas a droite , nos raccourcis appels/SMS en bas , etc . '
bien, ': Cava Commentaire : Domage quon ne puisse pas rajouter dautre barre ... '
bien, ': Presque parfait Commentaire : Beau travail ! '
bien, ': Commentaire : Best apps . Add option to open sidebar by touch hotspot only . I will give six stars '
bien, ': Commentaire : Très bien '
mauvais, ': Ne fonctionne pas Commentaire : Ne fonctionne pas avec la rom Miui V5 ( v3.12.13 ) sur Note 2 '
bien, ': cool Commentaire : j\' aime bien '
bien, ': Perfect since the last update Commentaire : And the good old scroll animation is back : - ) '
bien, ': Excellent Commentaire : Très bonne application reprenant le système ubuntu . Très simple d\' utilisation et très fluide . '
bien, ': Goood Commentaire : Tres boe appli '
bien, ': Pas mal ! Commentaire : Un peu trop gourmand en RAM mais joli , intuitif et pratique ! '
bien, ': Good Commentaire : Good '
bien, ': Solid sidebar app Commentaire : I\'ve tried many sidebar applications and you always need to compromise . Either it is the fluidity or the customization of the look , the number/area of triggers or the memory needed . Glovebox stands out because it doesn\'t have any of these issues . It is simple to use while having so many options at the same time . It is fluid , offers a few great themes to please most users and offers great versatility . The only downside I can think of so far is translations , there\'s none as far as I\'m aware . Does it make the app unusable ? Not at all . Once you\'re set up with your shortcuts and settings , you\'ll never really have to " read " anything . '
