@relation play_store_comments
@attribute ps_class {mauvais, neutre, bien}
@attribute text String
@data
bien, ': : trop bon application et plus beau que le dernier version . bravo . '
neutre, ': pour instant en test : je test . . déjà trop . décevoir du site météo donc à voir si vous être réaliste ? ! ici temps étoile évoluer '
bien, ': nickel : simple , complet et efficace . le radar de pluie super utile . '
bien, ': je conseiller : L et très réussir et le météo et très vrai '
bien, ': excellent commentaire : bon assez . animation . ras . merci au concepteur . '
bien, ': météo : dommage \' il ne y être pas le température par heure '
bien, ': commentaire : je adorer ! je ne avoir rien à dire ! ce être un très bon application ! '
bien, ': commentaire : précis et très bon vision de le ensemble du prévision '
bien, ': : il ne y avoir plus que avoir mettre un ! '
bien, ': super : rapide , le meilleur application '
bien, ': commentaire : simple et fiable . je apprécier le application . @card@ étoile '
bien, ': lover : ce qui fau nice job '
neutre, ': commentaire : joli iconographie mais manquer peut-être un peu de précision quant au prévision . peut-être falloir il rajouter un découpage horaire . '
bien, ': très bon application : utilisation simple et efficace '
bien, ': commentaire : bon application et relativement juste , à '
neutre, ': bof bof bof : pas toujours fiable ... pas de signal pour le alerte ... '
bien, ': avis favorable : personnellement à @card@ % ce être assez juste '
neutre, ': commentaire : il me manquer le température de le nuit plus le temps merci '
neutre, ': : pas mal quel que mais bien dans ensemble '
bien, ': commentaire : bon super joli en plus et toujours raison bravo '
bien, ': commentaire : un superbe application bon travail '
bien, ': commentaire : rien avoir dire . excellent ( pour le instant . '
bien, ': trop bien : je adorer et y avoir pas de souci '
neutre, ': son sert beaucoup . commentaire : quelque parfois mais sinon ce être super : ) '
bien, ': cool : adorer ! ! ! tout ! ! ! '
bien, ': un peu long avoir mais ... : ... mais vision sur le semaine en tourner le portable et nombre de '
bien, ': temps de vie : ce me être souvent utile , très réaliste et donner toujours le temps exact . '
bien, ': : bravo génial quand je voyager je avoir le temps partout où je passer je avoir tester et savoir radical bravo '
bien, ': génial : pouvoir sur un clique voir le météo sur le ville ou nous nous rendre très souvent , très bien . '
bien, ': un : un petit être le bienvenu . très bon météo complet . bravo '
bien, ': nickel : top . je venir de changer pour le version monde en lieu et place de le version France bien plus minimaliste . pourquoi alors proposer le version France si ce ne être juste pour le que apporter le pub ? @card@ pour mon part . '
bien, ': commentaire : excellent je recommander '
bien, ': commentaire : assez '
bien, ': parfait : le donnée être vrai , juste , réel . très pratique pour le quotidien '
bien, ': cool : sérieux si vous tomber sur ce application prendre le directement car être vraiment vrai il montrer tout '
mauvais, ': nul : permanent sur mon tablette . je enlever . '
bien, ': génial commentaire : tout ce que on pouvoir demander de un application météo ! '
bien, ': commentaire : le donnée être vrai , juste réel ! '
bien, ': commentaire : complet , lisible , agréable , le meilleur pour moi . '
bien, ': commentaire : très bon , bien utile '
neutre, ': pratique : assez réaliste . difficile de retrouver le nom de le ville recherché . il y avoir trop de proposition ... '
bien, ': commentaire : cool '
bien, ': commentaire : gratuit , complet , que dire de plus . . . '
bien, ': commentaire : simple clair et juste '
bien, ': : bon '
mauvais, ': je aimer bien : très '
bien, ': commentaire : excellent '
bien, ': commentaire : '
bien, ': commentaire : satisfaire '
bien, ': commentaire : que je venir seulement de , et dont le être sympa . rester à voir de ici quelque jour si le prévision être juste ; - ) '
neutre, ': . commentaire : pas pour le instant . je venir toujours juste de le . je voir de ici @card@ moi|mois se il être fiable et précis . là je mettre mon @card@ étoile . '
bien, ': super : ce être trop cool avec elle je pouvoir savoir le météo de le du sud '
bien, ': commentaire : parfaire , fiable et recommandable . '
bien, ': ... pour le instant , ! commentaire : mais je ne avoir pas suffisamment de recul . '
bien, ': rien avoir redire : merci ; ) : parfait pour le voyage à étranger . sobre et rapide . bravo ! '
neutre, ': commentaire : mais comme plusieurs ville à travers le monde avoir le même nom , on devoir mieux identifier le pays . '
bien, ': avoir . commentaire : je la|le avoir depuis quelque temps et ne utiliser que le 1er page ( de où le . ) . très agréable pour le œil et assez précis . '
bien, ': pas mal du tout : permettre de se faire un idée du température du pays pour le vacance ou la|le on aller . '
bien, ': plus de détail : excellent application . fonctionner bien . flexible . parfois difficile de trouver un lieu . '
bien, ': commentaire : je \' avoir pas suffisamment de recul , très bien pour ce jour ci , dans le Alpes du sud '
bien, ': : le être juste en plus elle @card@ jour dans le monde entier '
neutre, ': commentaire : ce être bien mais parfois il se tromper comme tout le météo mais rien de . '
bien, ': magnifique : ce application être pour le gens curieux essayer|essayer le . '
bien, ': commentaire : plutôt fiable ras '
bien, ': correct : avoir voir sur le long terme pour instant bien merci '
bien, ': fiable commentaire : bon ! ! fiable et agréable à manipuler . '
bien, ': commentaire : bon application '
bien, ': commentaire : bon '
bien, ': commentaire : vraiment impeccable '
bien, ': commentaire : formidable '
mauvais, ': : cela marcher super bien mais maintenant il falloir attendre pour tout surtout pour noter sur le photo ... '
bien, ': conseiller : avoir adorer ce car on être vraiment faire de beau chose avec . '
bien, ': cool : '
bien, ': très bon application : très bien mais le photo ne rentrer pas quand on vouloir la|le mettre en fond de écran et ce être embêtant , cela et je mettre le @card@ '
bien, ': commentaire : je avoir adorer il y avoir juste un truc li mon déplaire ce être que on ne pouvoir pas prendre de dans ce application ce être tout sinon son mon plus '
bien, ': trop bon : adorer ce application son trop bien moi avoir faire plein de montage je vous le conseil vraiment '
neutre, ': assez bien : ce être tout nouveau pour moi . mais bien . juste que le photo devenir petit avant . si on pouvoir revoir . '
bien, ': génial : je aimer bien mais le image son trop grand et même quand on la|le on pouvoir pas la|le mettre en faire de écran '
bien, ': cool : je aimer bien y avoir plein de option seul bémol que on pouvoir pas mettre notre montage en fond de écran ni la|le enregistrer dans le galerie ( sauf capture de écran ) . mais sinon super ! ! ! '
bien, ': je commencer avoir et ... : le image me donner que son être superbe je vous donner mon avis lavoir '
bien, ': : le être juste parfaire rien à dire . cela me servir beaucoup . je la conseiller très vivement . ) je ne me plus de ce '
bien, ': commentaire : je adorer je pouvoir coller plein de photo et tout franchement je adorer ya pas de le photo être joli ya plein de choix donc @card@ '
bien, ': commentaire : dommage que il ne y avoir pas plus de filtre mais à par son ce être très bien '
bien, ': commentaire : ce être juste trop bien ! ! photo avec mon ami le de @card@ bien franchement '
bien, ': bombe ! ! commentaire : ce être juste trop bien merci au créateur plein de possibilité je le recommander au personne qui vouloir faire du montage '
bien, ': commentaire : je aimer beaucoup le montage je trouver cela bien faire il y avoir plusieurs choix ce qui être bien ) '
bien, ': cool cool : maintenant je commencer à modifier mon '
neutre, ': cool : C cool . rien à dire de autre . '
bien, ': programme super : on pouvoir mettre plusieurs photo sur un seul . pas mal du tout ... '
mauvais, ': cela avoir le air bien ... : pouvoir pas le . cela rester bloquer à @card@ % '
bien, ': : \' adorer ce elle ne pas , jamais un pub . je vous le conseil grandement en plus énormément de choix de lettre de cadre être de disposition de photo . ce être vraiment ! ! ! '
bien, ': bon application : je suivre|être heureux de pouvoir modifier le photo '
bien, ': très bon : je avoir beaucoup de avec mon mais aucun souci depuis mon passage au '
bien, ': commentaire : trop bien il plein de choix mais je vouloir le dernier montage ( je ) mais je arriver pas '
bien, ': ce être super simple : il ne y avoir pas de , ce être simple à utiliser , ce être gratuit et je vous le recommander ! '
bien, ': excellent : effet plus \' acceptable rien à redire ! si ce ne être que le faire chauffer le . '
bien, ': cool : ce facile ce être vraiment cool '
bien, ': au top : L être super et gratuit petit détail pas de cadre '
bien, ': très bien : rien à dire très bon application . dommage par contre que dans certain cadre nous ne pouvoir pas très bien adapter le photo en intégralité '
bien, ': : ce jeu être bien car il ne jamais ce être meilleur que '
bien, ': enfin ! commentaire : voilà un qui être utile pour le mordre de . suivre|être ravir : '
bien, ': ! ! commentaire : ce être je me en servir pour le photo , et et je la recommander avoir tout personne qui vouloir dans le montage photo . '
mauvais, ': commentaire : ce être nul , je vous conseiller de plutôt le application ce être vraiment bien '
bien, ': commentaire : bon application en général , seul hic ... je dire que ce être au niveau de le calibration du photo . '
bien, ': je recommander : très bon application , simple de utilisation . à consommer sans modération ! '
bien, ': : '
bien, ': cool : je adorer ce être vraiment cool '
bien, ': commentaire : adorer son fait pas longtemps que je avoir mais je me du barre quand je modifier le photo . en plus ce être gratuit , ce être vraiment '
bien, ': cool : cool '
neutre, ': cool : cool '
mauvais, ': le mise à jour : le dernier mise à jour être tout bonnement . dans la|le explorer tout être . être mon application favorite mais je suivre|être vraiment décevoir de le mi à jour . '
