@relation play_store_comments
@attribute ps_class {mauvais, neutre, bien}
@attribute text String
@data
mauvais, 'être passer application €   bonjour prendre coach avoir acheter application freeletics  €  avoir changer téléphone apercevoir application avoir disponible faire rembourser récupérer avoir acheter merci avance Chris  athlète freeletics  être demander avoir réponse '
bien, ' top '
mauvais, 'nouveau mise jour   avoir photo exercice depuist  dernier mise jour '
bien, '*ouch*  boire worth  it  '
bien, 'life  changing  app    simply  amazing  how  faire i  got  in weeks  only  '
bien, 'parfait bon application conseiller mode coach être complet adapter oublier faire étirement avoir réussir faire =P  rassurer accuser application recommander exercice monde '
bien, 'coach offline    acces  coach ligne sauvegarder resultats  uploader  foi|fois ligne rendre appli  tres  proche etoiles  parfait compagnon faire sport être '
neutre, 'mal  suivre|être semaine être intense programme haha inclure échauffement étirement appli  être pratique '
bien, '
bien, 'top   Appli  faire accès gratuit workout  avoir prendre coach profiter promo être dur sentir dire manquer mode offline  échauffement étirement vocal français '
mauvais, 'lose login  and  time  progression   need  to log  in every  time  launch  the  app  and  during  workout  if quit  the  app  to watch  an exercice\'s  video  for exemple the  workout  just  start over  and  lose the  timer  '
bien, 'Tres  bon appli    genial  progres  important tres  exercice être tres  sympa seul bemol  GPS  être tres  etre  precis  avoir compter parcour  5km  '
bien, 'top   manquer juste tit  rappel temps temps louper entraînement '
bien, ' préférer davan  ny  '
bien, 'top  facile début essayer|essayer être adopter '
bien, 'super  bon appli  fonctionner bon amélioration être pouvoir programmer série exercice faire derniere  etoile  venir genre fonctionnalité '
bien, ' moyen ouvrir videos  '
bien, ' essayer|essayer être adopter '
bien, ' Meme  petit fleur aller petit doigt être beau '
bien, 'avoir avoir dire tou  jour faire note être tres  realiste  g  inventer superbe melodie  grace  avoir piano '
bien, 'bon jeu   n  être nulll  être fille fil|fils unique faire passer temps '
bien, 'Nan  mai c  tro    bien jmiconnais  testeur tonalité être admirable tre  réaliste '
bien, ' application avoir place meilleur vrai outil distraction '
bien, ' Waw  waw  waw  waw  conseil telecharger  aplication  avoir apprendre faire piano meillere  appli  avoir voir waw  '
bien, ' être super cool permettre passer bon temps '
bien, 'aimer   cool avoir place avoir vrai piano '
bien, 'grâce application j  apprendre faire piano '
bien, 'suivre|être musitien  éclater  donner envie devenir '
bien, ' '
mauvais, 'piano adorer aplication  ca  permettre d  apprendre avoir jouer '
bien, ' cool '
bien, ' jeu être superbe {  telecharger}?  '
bien, 'Coool  '
bien, 'sérieux  cool '
bien, 'cool aller pouvoir être avoir vrai piano petit clavier '
bien, 'cool adorer '
bien, ' lover shin  hye  '
bien, 'cool lieu avoir vrai piano merci technologie '
bien, ' suivre|être jeune fille aimer sport '
bien, 'Kool  '
bien, 'super  bug  piano '
bien, '  '
bien, 'cool c  tres  beau '
bien, ' '
bien, ' c  tros  '
bien, ' '
bien, ' '
bien, ' Ilove  musique '
bien, ' '
bien, ' '
bien, 'tres  tres  c  pa  facile avoir manier avoir ca  c  tres  tres  tres  '
neutre, 'problème tactile   bon application avoir tendance buguer  presser touche revoir '
neutre, '  appliquation  être aimer être cour|cours apprendre jouer '
bien, 'excellent  mériter etoiles  '
bien, ' génial '
neutre, 'App  '
bien, ' '
bien, ' super '
mauvais, 'fonctionner   jour lendemain widget  entendre détecter Désinstallation  réinstallation faire fonctionner corriger urgence '
bien, '5C  Samsung  galaxy  s4  noter tourner téléphone seul blème  être être anglais aimer désoler pout  fotes  frappe aimer écrire mac portable '
bien, 'venir découvrir application natif nexus  bien réactif shazam  placer bureau bon '
bien, 'TB  alternatif avoir shasam    être beau être leger  efficace recommander par lien être cool '
neutre, 'utile titre connu appli  avoir mal agir trouver titre populaire '
bien, 'cool cool '
neutre, 'servir avoir avoir foi|fois desinstalle  revenir être chiant nul etoile  '
bien, 'super  super widget  avoir manque reconnaissance ligne être parfait '
bien, 'bon applis    super télécharger  applis  gratuit rattraper retard rapport avoir iOS  mettre '
bien, 'diabolique widget  sympa avoir reconnaître plupart morceau soumettre récent ancien fraction bribe sonore chapeau bas sûr lien market  falloir vivre temps grand '
bien, 'top google    application marche avoir manquer lien parole chanter pas.  '
bien, 'fonctionner  reconnaître immense majorité passer condition désastreux manquer juste possibilité retrouver titre inévitable lien store redire gadget chouette trouver avoir chercher cas widgets  application présenter forme widget  '
bien, '  avoir trouver titre concurrent reconnaître widget  être redimensionnable  1x1  avoir raccourci devenir génial '
mauvais, 'savoir faire service être moyen reconnaissance marcher upload  vidéo chanson être parfait être moyen Ps  penser membre tag  titre merci proposer acheter proposer ajouter playlist  exemple écouter '
bien, 'génial ?    être même chose avoir intégrer flag musique connaître ^^  merci nan  super marche tonnerre ??  '
bien, 'accessible widget   nickel falloir indiquer pouvoir passer barre recherche google  reconnaître musique passer widget  lancer recherche vocal avoir coter icône micro note apparaître recherche détecter musique suffire taper reconnaître morceau aimer widget  falloir montrer screenshots  '
mauvais, 'être  store dire être installer être bureau liste apps  installer phone suivre|être galaxy  nexus  utilisable '
mauvais, 'être installer jouer avoir cache-cache widget  trouver pouvoir aider '
mauvais, 'génial rapide  abonné AllPlayMusique  titre renvoyer lien store app  musique lien rajouter bibliothèque solution retaper titre app  '
bien, 'léger performant rapide lancer shazam  être devenir usine gaz efficace 2G  éternel insatisfait être titre être traduction français être langage soutenir devoir faire courbette app  mobile foutre '
neutre, 'pouvoir faire bon concurrent manquer lien direct ajouter playlist  utilisateur all  access  music  '
neutre, '  Sound  hound  surclasser Mais  aller améliorer suivre|être sûr '
mauvais, 'not  response    -ENG  This  application not  response  when  click this  song Is  beug  and  not  fonctionnal  appli  c  -FRA  bonjour appli  fonctionner avoir beau cliquer être titre plugin  fonctionner répondre '
bien, 'simple efficace critique trouver idée widget  être mal prendre place avoir essayer|essayer faire écouter musique divers nouveauté style différent Elle  être tromper foi|fois être planter foi|fois être ancien nouveau Shazam  être sortir avoir falloir relancer écoute foi|fois noter *deux*  demande récurrent  pas lien site zique  ligne pas possibilité relancer recherche tags  serveur être connexion écoute part appli  être concevoir développement '
bien, 'excellent  bon widget  reconnaître style musique rap  rock reggae disco funk  techno  house  trance  minimal freestyle  hardcore  tekstyle  hardstyle  prendre place rapide besoin ouvrir appli  accéder juste appuyer reconnaître direct musique juste excellent falloir truc complexe compte rien rien attendre donner nom musique artiste être télécharger  '
neutre, 'succinct manquer raccourci normal coup pouvoir mettre raccourci écran accueil lancer application juste '
bien, 'Google  devoir faire pub propre produit réactif adopter faire voir widget  avoir tester regretter avoir faire '
mauvais, ' ouvrer|ouvrir avoir musique rien personne arriver avoir trouver titre shazam  soundhound  être succes  être remix  machin chose '
bien, '  test concluant lien tester moment alternative intéressant association conséquent '
neutre, 'fonctionner   reconnaissance proposer l  achat chanson store shazam  proposer visionnage  service google  comble '
neutre, 'tester foie installer j  avoir être chercher widget  petit clic s  installer bureau '
bien, 'faire taf  savoir être widget  application falloir réfléchir '
mauvais, 'aimer cyanogen  mod    plante foi|fois nexus  cyanogen  mod  dommage '
mauvais, 'mauvais traduction français   bon français dire être titre Et  c  est titre retirer l  application avoir d  autre faire l  affaire mauvais traduction '
mauvais, 'nul The  applicatione  être vraimete  tuer descevent  *  avoir accentes*  mettewas  Pawcequeux  new  paw  seux  queue demandaiw  '
mauvais, 'terrible figurer installation difficile trouver widget  être 4x1  gros inutile prendre place jeter '
mauvais, ' avoir téléchargé  raccourci être créer aller stort  coter bouton désinstaller  ya bouton ouvrir application avoir désinstalle  '
bien, 'Widget  intéresser   avoir musique reconnaître être super widget  '
bien, 'simple fiable intégrer  dernier mise jour pouvoir tagger  chanson apparaître historique widget  parfait exemple S3  laisser raccourci recherche vocal écran verrouillage musique jouer fond icône musique rajouter parler faire recherche trouver manque juste sauvegarde sample  identifier avoir réseau 3G  impossible 2G  '
bien, '  mérite amélioration lien youtube  exple  merci google  @  olivier boulet app  être accessible widget  associer '
bien, 'absence infomations  spécifique clic étoile planet  distance densité date découverte être possible parfait '
bien, 'fabuleux aimer regarder ciel pouvoir passer manquer satellite artificiel photo objet remarquable infos  cliquer un '
bien, 'Ca  deconne  temps falloir noter ajuster j  être satisfaire '
bien, ' dam appli  j  avoir doute l  exactitude positionnement planetes  etoiles  manquer d  infos  '
neutre, 'manque chose   manquer photo hubble  être cool pouvoir rêver d  information point particulier '
bien, 'ajouter  avoir foi simple complet situer étoile aborder notion base poser question décalage 12h  position soleil autre réglage capteur lent fort amortissement image être stable fluide être sautillant version penser falloir décaler valeur moyen réglage aimer situer voie lacté améliorer usage boussole être représenter N  S  E  O  pouvoir être direction '
neutre, 'appli  fonctionner tred  telephone  tablette galaxy  tab rotation droit gauche faire orientation être bon faire merci '
bien, 'superbe app  manquer infos  Et  avoir free  money  factory  '
bien, 'bonheur  jour pluvieux nuageux profit faire rêver tête étoile '
bien, 'bon surprise   superbe application observer ciel retrouver carte ciel être facile savoir genre application exister penser acheter carte ciel papier avoir télescope avoir téléphone interactif beau photo galerie conseiller aimer observer étoile seul regret avoir découvrir été temps prêter observation ciel nocturne '
bien, 'attention position   indiquer position correspondre correct appareil devoir être place face avoir perpendiculaire sol '
bien, 'marche tonnerre excellent appli   suivre|être bluffer avoir essayer|essayer avoir savoir position étoile suffire relever tel ciel magie tel indiquer nom étoile positionner arrière '
bien, 'simple briller   magique avoir investir ds  desire  être avoir app  jai  changer application '
bien, ' Exelente  appli  petit probleme  rapport point cardinal savoir être appli  sgs  '
